nome	frequencia	frequencia_normalizada
joclecio	107.0	5.96938676428403e-07
robertt	107.0	5.96938676428403e-07
kelliton	107.0	5.96938676428403e-07
denver	107.0	5.96938676428403e-07
gomercinda	107.0	5.96938676428403e-07
dailaine	107.0	5.96938676428403e-07
edeline	107.0	5.96938676428403e-07
chrisley	107.0	5.96938676428403e-07
lorisete	107.0	5.96938676428403e-07
wildeson	107.0	5.96938676428403e-07
jonhn	107.0	5.96938676428403e-07
juvaldir	107.0	5.96938676428403e-07
yrla	107.0	5.96938676428403e-07
lecticia	107.0	5.96938676428403e-07
jhoy	107.0	5.96938676428403e-07
claudilena	107.0	5.96938676428403e-07
livercina	107.0	5.96938676428403e-07
quellen	107.0	5.96938676428403e-07
flavina	107.0	5.96938676428403e-07
rainny	107.0	5.96938676428403e-07
heryck	107.0	5.96938676428403e-07
nauber	107.0	5.96938676428403e-07
aneilda	107.0	5.96938676428403e-07
sidneya	107.0	5.96938676428403e-07
chirli	107.0	5.96938676428403e-07
nelzilene	107.0	5.96938676428403e-07
darticleia	107.0	5.96938676428403e-07
joelise	107.0	5.96938676428403e-07
kazuco	107.0	5.96938676428403e-07
persi	107.0	5.96938676428403e-07
julineide	107.0	5.96938676428403e-07
mayone	107.0	5.96938676428403e-07
geiele	107.0	5.96938676428403e-07
naldilene	107.0	5.96938676428403e-07
geronso	107.0	5.96938676428403e-07
odaildo	107.0	5.96938676428403e-07
karison	107.0	5.96938676428403e-07
tharick	106.0	5.913598102935581e-07
elierson	106.0	5.913598102935581e-07
ilas	106.0	5.913598102935581e-07
enimar	106.0	5.913598102935581e-07
percia	106.0	5.913598102935581e-07
joseliana	106.0	5.913598102935581e-07
glauciara	106.0	5.913598102935581e-07
boniek	106.0	5.913598102935581e-07
isonia	106.0	5.913598102935581e-07
wanerson	106.0	5.913598102935581e-07
eisenhower	106.0	5.913598102935581e-07
daynna	106.0	5.913598102935581e-07
weidy	106.0	5.913598102935581e-07
greiziane	106.0	5.913598102935581e-07
olipia	106.0	5.913598102935581e-07
lose	106.0	5.913598102935581e-07
wedell	106.0	5.913598102935581e-07
jonael	106.0	5.913598102935581e-07
luckas	106.0	5.913598102935581e-07
rosivando	106.0	5.913598102935581e-07
edigley	106.0	5.913598102935581e-07
adrielso	106.0	5.913598102935581e-07
kimbeli	106.0	5.913598102935581e-07
juliely	106.0	5.913598102935581e-07
atsuko	106.0	5.913598102935581e-07
talisia	106.0	5.913598102935581e-07
valdelisse	106.0	5.913598102935581e-07
warlas	106.0	5.913598102935581e-07
wena	106.0	5.913598102935581e-07
leomira	106.0	5.913598102935581e-07
jilvanice	106.0	5.913598102935581e-07
vauter	106.0	5.913598102935581e-07
aguata	106.0	5.913598102935581e-07
analaura	106.0	5.913598102935581e-07
eliedes	106.0	5.913598102935581e-07
sharla	106.0	5.913598102935581e-07
poleana	106.0	5.913598102935581e-07
valdeana	106.0	5.913598102935581e-07
nisael	106.0	5.913598102935581e-07
keiliana	106.0	5.913598102935581e-07
weyne	106.0	5.913598102935581e-07
persiliana	106.0	5.913598102935581e-07
ideilda	106.0	5.913598102935581e-07
verene	106.0	5.913598102935581e-07
lilson	106.0	5.913598102935581e-07
lindeval	106.0	5.913598102935581e-07
fabrio	106.0	5.913598102935581e-07
renieli	106.0	5.913598102935581e-07
mirandi	106.0	5.913598102935581e-07
plicila	106.0	5.913598102935581e-07
yran	106.0	5.913598102935581e-07
kimico	106.0	5.913598102935581e-07
eunita	106.0	5.913598102935581e-07
amarcos	106.0	5.913598102935581e-07
joelsi	106.0	5.913598102935581e-07
francieni	106.0	5.913598102935581e-07
wallason	106.0	5.913598102935581e-07
darquiane	106.0	5.913598102935581e-07
aldilei	106.0	5.913598102935581e-07
gildemir	106.0	5.913598102935581e-07
grazilene	106.0	5.913598102935581e-07
jackelina	106.0	5.913598102935581e-07
francilea	106.0	5.913598102935581e-07
jeibson	106.0	5.913598102935581e-07
leileane	106.0	5.913598102935581e-07
eurilane	106.0	5.913598102935581e-07
luamar	106.0	5.913598102935581e-07
cleitor	106.0	5.913598102935581e-07
boleslau	106.0	5.913598102935581e-07
aldanei	106.0	5.913598102935581e-07
sandiely	106.0	5.913598102935581e-07
cereni	106.0	5.913598102935581e-07
ellisson	106.0	5.913598102935581e-07
urbino	106.0	5.913598102935581e-07
fabulo	106.0	5.913598102935581e-07
watilla	106.0	5.913598102935581e-07
kaliani	106.0	5.913598102935581e-07
jinalva	106.0	5.913598102935581e-07
ivanlda	106.0	5.913598102935581e-07
rozinalva	106.0	5.913598102935581e-07
stefannie	106.0	5.913598102935581e-07
valdizete	106.0	5.913598102935581e-07
afael	106.0	5.913598102935581e-07
drayton	106.0	5.913598102935581e-07
maianne	106.0	5.913598102935581e-07
lorrayni	106.0	5.913598102935581e-07
witala	106.0	5.913598102935581e-07
leislane	106.0	5.913598102935581e-07
wilyan	106.0	5.913598102935581e-07
diusa	106.0	5.913598102935581e-07
onara	106.0	5.913598102935581e-07
miza	106.0	5.913598102935581e-07
jholeno	106.0	5.913598102935581e-07
lidemar	106.0	5.913598102935581e-07
ivanelde	106.0	5.913598102935581e-07
liano	106.0	5.913598102935581e-07
eremito	106.0	5.913598102935581e-07
nicomedio	106.0	5.913598102935581e-07
fracinei	106.0	5.913598102935581e-07
joela	106.0	5.913598102935581e-07
deisiene	106.0	5.913598102935581e-07
enrick	106.0	5.913598102935581e-07
louana	106.0	5.913598102935581e-07
muryel	106.0	5.913598102935581e-07
gracirene	106.0	5.913598102935581e-07
edivete	106.0	5.913598102935581e-07
odenita	106.0	5.913598102935581e-07
saile	106.0	5.913598102935581e-07
clereston	106.0	5.913598102935581e-07
erivanilda	106.0	5.913598102935581e-07
elieza	106.0	5.913598102935581e-07
reinildes	106.0	5.913598102935581e-07
marlrne	106.0	5.913598102935581e-07
gislaina	106.0	5.913598102935581e-07
veron	106.0	5.913598102935581e-07
geusilene	106.0	5.913598102935581e-07
grasiete	106.0	5.913598102935581e-07
neiviane	106.0	5.913598102935581e-07
vandrieli	106.0	5.913598102935581e-07
karilane	106.0	5.913598102935581e-07
gabreila	106.0	5.913598102935581e-07
jamini	106.0	5.913598102935581e-07
fo	106.0	5.913598102935581e-07
katiusce	106.0	5.913598102935581e-07
aurito	106.0	5.913598102935581e-07
daide	106.0	5.913598102935581e-07
klarissa	106.0	5.913598102935581e-07
nitieli	106.0	5.913598102935581e-07
jalmar	106.0	5.913598102935581e-07
shaiani	106.0	5.913598102935581e-07
gianine	106.0	5.913598102935581e-07
dniela	106.0	5.913598102935581e-07
kaka	106.0	5.913598102935581e-07
dijan	106.0	5.913598102935581e-07
jhonath	106.0	5.913598102935581e-07
chandler	106.0	5.913598102935581e-07
benda	106.0	5.913598102935581e-07
rosael	106.0	5.913598102935581e-07
wendreo	106.0	5.913598102935581e-07
thiaho	106.0	5.913598102935581e-07
roneida	106.0	5.913598102935581e-07
lendinalva	106.0	5.913598102935581e-07
kettly	106.0	5.913598102935581e-07
jenuina	106.0	5.913598102935581e-07
laelma	106.0	5.913598102935581e-07
rejaneide	106.0	5.913598102935581e-07
naelir	106.0	5.913598102935581e-07
xayane	106.0	5.913598102935581e-07
isaurita	106.0	5.913598102935581e-07
laida	106.0	5.913598102935581e-07
thayany	106.0	5.913598102935581e-07
conseisao	106.0	5.913598102935581e-07
acivaldo	106.0	5.913598102935581e-07
gicleide	106.0	5.913598102935581e-07
leatrice	106.0	5.913598102935581e-07
evanisa	106.0	5.913598102935581e-07
kalynne	106.0	5.913598102935581e-07
hany	106.0	5.913598102935581e-07
eliecio	106.0	5.913598102935581e-07
gianfranco	106.0	5.913598102935581e-07
dyovanna	106.0	5.913598102935581e-07
daele	106.0	5.913598102935581e-07
maio	106.0	5.913598102935581e-07
arlenilson	105.0	5.857809441587132e-07
vandileide	105.0	5.857809441587132e-07
valmeci	105.0	5.857809441587132e-07
nielle	105.0	5.857809441587132e-07
thai	105.0	5.857809441587132e-07
valdeleide	105.0	5.857809441587132e-07
posidonio	105.0	5.857809441587132e-07
irae	105.0	5.857809441587132e-07
evertor	105.0	5.857809441587132e-07
cleslei	105.0	5.857809441587132e-07
jorja	105.0	5.857809441587132e-07
laurivaldo	105.0	5.857809441587132e-07
indyara	105.0	5.857809441587132e-07
ranielison	105.0	5.857809441587132e-07
maiala	105.0	5.857809441587132e-07
axcel	105.0	5.857809441587132e-07
sinete	105.0	5.857809441587132e-07
sirinei	105.0	5.857809441587132e-07
dorcilene	105.0	5.857809441587132e-07
edinelio	105.0	5.857809441587132e-07
geordano	105.0	5.857809441587132e-07
samiro	105.0	5.857809441587132e-07
anik	105.0	5.857809441587132e-07
odari	105.0	5.857809441587132e-07
eluizio	105.0	5.857809441587132e-07
vinissios	105.0	5.857809441587132e-07
gecival	105.0	5.857809441587132e-07
robenice	105.0	5.857809441587132e-07
clesley	105.0	5.857809441587132e-07
janaeli	105.0	5.857809441587132e-07
kellis	105.0	5.857809441587132e-07
alessom	105.0	5.857809441587132e-07
kalia	105.0	5.857809441587132e-07
hildelbrando	105.0	5.857809441587132e-07
anorio	105.0	5.857809441587132e-07
edimisom	105.0	5.857809441587132e-07
albecir	105.0	5.857809441587132e-07
hevillyn	105.0	5.857809441587132e-07
hyllary	105.0	5.857809441587132e-07
eldino	105.0	5.857809441587132e-07
giltom	105.0	5.857809441587132e-07
valdivinio	105.0	5.857809441587132e-07
lenadro	105.0	5.857809441587132e-07
dhuli	105.0	5.857809441587132e-07
waila	105.0	5.857809441587132e-07
solandia	105.0	5.857809441587132e-07
jamiris	105.0	5.857809441587132e-07
damari	105.0	5.857809441587132e-07
janille	105.0	5.857809441587132e-07
genize	105.0	5.857809441587132e-07
ariadiny	105.0	5.857809441587132e-07
wader	105.0	5.857809441587132e-07
cleve	105.0	5.857809441587132e-07
evelis	105.0	5.857809441587132e-07
walles	105.0	5.857809441587132e-07
jhoe	105.0	5.857809441587132e-07
licivania	105.0	5.857809441587132e-07
irondi	105.0	5.857809441587132e-07
anaize	105.0	5.857809441587132e-07
patrico	105.0	5.857809441587132e-07
eromar	105.0	5.857809441587132e-07
eldocia	105.0	5.857809441587132e-07
gilenilson	105.0	5.857809441587132e-07
berlania	105.0	5.857809441587132e-07
nicoles	105.0	5.857809441587132e-07
nocole	105.0	5.857809441587132e-07
dilema	105.0	5.857809441587132e-07
kerry	105.0	5.857809441587132e-07
kiberly	105.0	5.857809441587132e-07
gerd	105.0	5.857809441587132e-07
ashlley	105.0	5.857809441587132e-07
camyli	105.0	5.857809441587132e-07
kailhane	105.0	5.857809441587132e-07
miranildes	105.0	5.857809441587132e-07
nickole	105.0	5.857809441587132e-07
elenio	105.0	5.857809441587132e-07
thaisse	105.0	5.857809441587132e-07
vagneia	105.0	5.857809441587132e-07
osiana	105.0	5.857809441587132e-07
ntalia	105.0	5.857809441587132e-07
desi	105.0	5.857809441587132e-07
ronir	105.0	5.857809441587132e-07
quiane	105.0	5.857809441587132e-07
leiri	105.0	5.857809441587132e-07
hilderlan	105.0	5.857809441587132e-07
wulisses	105.0	5.857809441587132e-07
adile	105.0	5.857809441587132e-07
edemara	105.0	5.857809441587132e-07
alderlene	105.0	5.857809441587132e-07
edvanaldo	105.0	5.857809441587132e-07
romeri	105.0	5.857809441587132e-07
alines	105.0	5.857809441587132e-07
adimara	105.0	5.857809441587132e-07
elsiene	105.0	5.857809441587132e-07
bronislava	105.0	5.857809441587132e-07
natyeli	105.0	5.857809441587132e-07
erodite	105.0	5.857809441587132e-07
vaudeci	105.0	5.857809441587132e-07
lenom	105.0	5.857809441587132e-07
losane	105.0	5.857809441587132e-07
ezair	105.0	5.857809441587132e-07
francisval	105.0	5.857809441587132e-07
raiel	105.0	5.857809441587132e-07
franciedson	105.0	5.857809441587132e-07
lindonei	105.0	5.857809441587132e-07
tubias	105.0	5.857809441587132e-07
gezi	105.0	5.857809441587132e-07
angelio	105.0	5.857809441587132e-07
zanone	105.0	5.857809441587132e-07
daliele	105.0	5.857809441587132e-07
dalcirene	105.0	5.857809441587132e-07
nelicio	105.0	5.857809441587132e-07
denieli	105.0	5.857809441587132e-07
santonio	105.0	5.857809441587132e-07
frediane	105.0	5.857809441587132e-07
waderley	105.0	5.857809441587132e-07
valmirio	105.0	5.857809441587132e-07
riba	105.0	5.857809441587132e-07
sherla	105.0	5.857809441587132e-07
queteria	105.0	5.857809441587132e-07
geonana	105.0	5.857809441587132e-07
adrinei	105.0	5.857809441587132e-07
cosmerina	105.0	5.857809441587132e-07
iselia	105.0	5.857809441587132e-07
eza	105.0	5.857809441587132e-07
limiro	105.0	5.857809441587132e-07
odielson	105.0	5.857809441587132e-07
celedir	105.0	5.857809441587132e-07
matha	105.0	5.857809441587132e-07
dlouglas	105.0	5.857809441587132e-07
caleandra	105.0	5.857809441587132e-07
florilda	105.0	5.857809441587132e-07
rivas	105.0	5.857809441587132e-07
jonilce	105.0	5.857809441587132e-07
ilaura	105.0	5.857809441587132e-07
crisolina	105.0	5.857809441587132e-07
terezilda	105.0	5.857809441587132e-07
elisnara	105.0	5.857809441587132e-07
guilerne	105.0	5.857809441587132e-07
josicley	105.0	5.857809441587132e-07
joata	105.0	5.857809441587132e-07
jacenir	105.0	5.857809441587132e-07
juliemerson	105.0	5.857809441587132e-07
railande	105.0	5.857809441587132e-07
sauana	105.0	5.857809441587132e-07
dsniel	105.0	5.857809441587132e-07
claudeth	105.0	5.857809441587132e-07
roderval	105.0	5.857809441587132e-07
djanice	105.0	5.857809441587132e-07
elvercio	105.0	5.857809441587132e-07
lidja	105.0	5.857809441587132e-07
imilia	105.0	5.857809441587132e-07
crislaene	105.0	5.857809441587132e-07
ricelio	105.0	5.857809441587132e-07
tereze	105.0	5.857809441587132e-07
aldeize	105.0	5.857809441587132e-07
rhayla	105.0	5.857809441587132e-07
vanesse	105.0	5.857809441587132e-07
josinea	105.0	5.857809441587132e-07
giliel	105.0	5.857809441587132e-07
tayllon	105.0	5.857809441587132e-07
cara	105.0	5.857809441587132e-07
wilssom	105.0	5.857809441587132e-07
rovian	105.0	5.857809441587132e-07
eiana	105.0	5.857809441587132e-07
mchel	105.0	5.857809441587132e-07
rodilene	105.0	5.857809441587132e-07
regimario	105.0	5.857809441587132e-07
siliana	105.0	5.857809441587132e-07
taislania	105.0	5.857809441587132e-07
talissia	105.0	5.857809441587132e-07
diena	105.0	5.857809441587132e-07
ageilson	105.0	5.857809441587132e-07
eniete	105.0	5.857809441587132e-07
durci	105.0	5.857809441587132e-07
odelson	105.0	5.857809441587132e-07
ildacir	105.0	5.857809441587132e-07
eurotides	105.0	5.857809441587132e-07
ketilei	105.0	5.857809441587132e-07
delezia	105.0	5.857809441587132e-07
dimes	105.0	5.857809441587132e-07
camerlita	105.0	5.857809441587132e-07
navegante	105.0	5.857809441587132e-07
reasilva	105.0	5.857809441587132e-07
dheymison	105.0	5.857809441587132e-07
manueu	105.0	5.857809441587132e-07
uara	104.0	5.802020780238683e-07
gilmeire	104.0	5.802020780238683e-07
claudiamara	104.0	5.802020780238683e-07
vauquiria	104.0	5.802020780238683e-07
edinelsom	104.0	5.802020780238683e-07
ednadja	104.0	5.802020780238683e-07
melre	104.0	5.802020780238683e-07
jhonta	104.0	5.802020780238683e-07
dyonata	104.0	5.802020780238683e-07
chung	104.0	5.802020780238683e-07
raqueliane	104.0	5.802020780238683e-07
larson	104.0	5.802020780238683e-07
ilmaria	104.0	5.802020780238683e-07
irelda	104.0	5.802020780238683e-07
nirlando	104.0	5.802020780238683e-07
jenelice	104.0	5.802020780238683e-07
anabelly	104.0	5.802020780238683e-07
elisabte	104.0	5.802020780238683e-07
janadir	104.0	5.802020780238683e-07
ade	104.0	5.802020780238683e-07
mickele	104.0	5.802020780238683e-07
leonco	104.0	5.802020780238683e-07
derlandio	104.0	5.802020780238683e-07
atson	104.0	5.802020780238683e-07
alcidineia	104.0	5.802020780238683e-07
gisaine	104.0	5.802020780238683e-07
ediltom	104.0	5.802020780238683e-07
decimar	104.0	5.802020780238683e-07
queitiane	104.0	5.802020780238683e-07
hildeane	104.0	5.802020780238683e-07
kleuton	104.0	5.802020780238683e-07
wuilia	104.0	5.802020780238683e-07
dauani	104.0	5.802020780238683e-07
antonimar	104.0	5.802020780238683e-07
mitue	104.0	5.802020780238683e-07
aldimara	104.0	5.802020780238683e-07
karollina	104.0	5.802020780238683e-07
joemilson	104.0	5.802020780238683e-07
policarpio	104.0	5.802020780238683e-07
uaderson	104.0	5.802020780238683e-07
patrese	104.0	5.802020780238683e-07
diamiro	104.0	5.802020780238683e-07
gilmair	104.0	5.802020780238683e-07
migueias	104.0	5.802020780238683e-07
jhemile	104.0	5.802020780238683e-07
luisiana	104.0	5.802020780238683e-07
prisilla	104.0	5.802020780238683e-07
ensio	104.0	5.802020780238683e-07
dexter	104.0	5.802020780238683e-07
izenir	104.0	5.802020780238683e-07
adalmira	104.0	5.802020780238683e-07
tiere	104.0	5.802020780238683e-07
ediely	104.0	5.802020780238683e-07
wylker	104.0	5.802020780238683e-07
aitana	104.0	5.802020780238683e-07
dovilio	104.0	5.802020780238683e-07
sandri	104.0	5.802020780238683e-07
aurileni	104.0	5.802020780238683e-07
panmela	104.0	5.802020780238683e-07
danniely	104.0	5.802020780238683e-07
rozelane	104.0	5.802020780238683e-07
agnael	104.0	5.802020780238683e-07
celane	104.0	5.802020780238683e-07
djames	104.0	5.802020780238683e-07
apaulo	104.0	5.802020780238683e-07
karolen	104.0	5.802020780238683e-07
woney	104.0	5.802020780238683e-07
brandao	104.0	5.802020780238683e-07
jecimara	104.0	5.802020780238683e-07
wian	104.0	5.802020780238683e-07
mirlla	104.0	5.802020780238683e-07
marlici	104.0	5.802020780238683e-07
merencia	104.0	5.802020780238683e-07
kailo	104.0	5.802020780238683e-07
valdicir	104.0	5.802020780238683e-07
wolf	104.0	5.802020780238683e-07
milissa	104.0	5.802020780238683e-07
jamylli	104.0	5.802020780238683e-07
wilio	104.0	5.802020780238683e-07
marizon	104.0	5.802020780238683e-07
neidmar	104.0	5.802020780238683e-07
adnilsom	104.0	5.802020780238683e-07
deuzanir	104.0	5.802020780238683e-07
saniely	104.0	5.802020780238683e-07
jossivan	104.0	5.802020780238683e-07
nataele	104.0	5.802020780238683e-07
neiriele	104.0	5.802020780238683e-07
creusilene	104.0	5.802020780238683e-07
uelbert	104.0	5.802020780238683e-07
glaucenir	104.0	5.802020780238683e-07
jonecir	104.0	5.802020780238683e-07
joelica	104.0	5.802020780238683e-07
gelsivan	104.0	5.802020780238683e-07
patriq	104.0	5.802020780238683e-07
vaderez	104.0	5.802020780238683e-07
vardo	104.0	5.802020780238683e-07
vivaldi	104.0	5.802020780238683e-07
emelda	104.0	5.802020780238683e-07
susumu	104.0	5.802020780238683e-07
susam	104.0	5.802020780238683e-07
delzarina	104.0	5.802020780238683e-07
marcondis	104.0	5.802020780238683e-07
fleury	104.0	5.802020780238683e-07
suelci	104.0	5.802020780238683e-07
ivanhoe	104.0	5.802020780238683e-07
nikaele	104.0	5.802020780238683e-07
hellison	104.0	5.802020780238683e-07
dailine	104.0	5.802020780238683e-07
daylla	104.0	5.802020780238683e-07
lrissa	104.0	5.802020780238683e-07
jusieli	104.0	5.802020780238683e-07
karolay	104.0	5.802020780238683e-07
thelmo	104.0	5.802020780238683e-07
teonis	104.0	5.802020780238683e-07
tonielson	104.0	5.802020780238683e-07
jademir	104.0	5.802020780238683e-07
halen	104.0	5.802020780238683e-07
manique	104.0	5.802020780238683e-07
cileida	104.0	5.802020780238683e-07
zenivalda	104.0	5.802020780238683e-07
ryquelme	104.0	5.802020780238683e-07
kauanderson	104.0	5.802020780238683e-07
kenisson	104.0	5.802020780238683e-07
lianna	104.0	5.802020780238683e-07
darque	104.0	5.802020780238683e-07
robiane	104.0	5.802020780238683e-07
edirani	104.0	5.802020780238683e-07
sueidi	104.0	5.802020780238683e-07
andeeson	104.0	5.802020780238683e-07
ademilza	104.0	5.802020780238683e-07
kaleandra	104.0	5.802020780238683e-07
celciane	104.0	5.802020780238683e-07
filipo	104.0	5.802020780238683e-07
karolinny	104.0	5.802020780238683e-07
iaskara	104.0	5.802020780238683e-07
jalmiro	104.0	5.802020780238683e-07
valdecilia	104.0	5.802020780238683e-07
cilvia	104.0	5.802020780238683e-07
adenicia	104.0	5.802020780238683e-07
jenilce	104.0	5.802020780238683e-07
lorinei	104.0	5.802020780238683e-07
suelany	104.0	5.802020780238683e-07
thamile	104.0	5.802020780238683e-07
edlen	104.0	5.802020780238683e-07
jaianne	104.0	5.802020780238683e-07
euclimar	104.0	5.802020780238683e-07
gleisso	104.0	5.802020780238683e-07
divar	104.0	5.802020780238683e-07
jhessika	104.0	5.802020780238683e-07
reyla	104.0	5.802020780238683e-07
gilderlanio	104.0	5.802020780238683e-07
leoclecio	104.0	5.802020780238683e-07
jamilie	104.0	5.802020780238683e-07
karolaini	103.0	5.746232118890234e-07
glaisson	103.0	5.746232118890234e-07
gessiene	103.0	5.746232118890234e-07
gigele	103.0	5.746232118890234e-07
weton	103.0	5.746232118890234e-07
leonnardo	103.0	5.746232118890234e-07
dicelma	103.0	5.746232118890234e-07
sangelo	103.0	5.746232118890234e-07
ediniz	103.0	5.746232118890234e-07
osi	103.0	5.746232118890234e-07
belarminda	103.0	5.746232118890234e-07
aycha	103.0	5.746232118890234e-07
davih	103.0	5.746232118890234e-07
cidelma	103.0	5.746232118890234e-07
senhorinho	103.0	5.746232118890234e-07
ralen	103.0	5.746232118890234e-07
doane	103.0	5.746232118890234e-07
josenalda	103.0	5.746232118890234e-07
echile	103.0	5.746232118890234e-07
jemily	103.0	5.746232118890234e-07
palino	103.0	5.746232118890234e-07
valciele	103.0	5.746232118890234e-07
juzelia	103.0	5.746232118890234e-07
natakia	103.0	5.746232118890234e-07
anorato	103.0	5.746232118890234e-07
jalis	103.0	5.746232118890234e-07
ismailde	103.0	5.746232118890234e-07
tedson	103.0	5.746232118890234e-07
sisleide	103.0	5.746232118890234e-07
saule	103.0	5.746232118890234e-07
geraldinho	103.0	5.746232118890234e-07
teonas	103.0	5.746232118890234e-07
lindival	103.0	5.746232118890234e-07
daurea	103.0	5.746232118890234e-07
emilo	103.0	5.746232118890234e-07
dezirre	103.0	5.746232118890234e-07
celenilda	103.0	5.746232118890234e-07
jordison	103.0	5.746232118890234e-07
devi	103.0	5.746232118890234e-07
deniltom	103.0	5.746232118890234e-07
chaves	103.0	5.746232118890234e-07
suena	103.0	5.746232118890234e-07
seneide	103.0	5.746232118890234e-07
taime	103.0	5.746232118890234e-07
aldalene	103.0	5.746232118890234e-07
nadyla	103.0	5.746232118890234e-07
gracivania	103.0	5.746232118890234e-07
radila	103.0	5.746232118890234e-07
leonilsom	103.0	5.746232118890234e-07
luzenil	103.0	5.746232118890234e-07
possidonia	103.0	5.746232118890234e-07
laidson	103.0	5.746232118890234e-07
onofro	103.0	5.746232118890234e-07
anerina	103.0	5.746232118890234e-07
alexandria	103.0	5.746232118890234e-07
edinora	103.0	5.746232118890234e-07
ioneida	103.0	5.746232118890234e-07
joseleine	103.0	5.746232118890234e-07
sidneis	103.0	5.746232118890234e-07
euzelina	103.0	5.746232118890234e-07
zaura	103.0	5.746232118890234e-07
edin	103.0	5.746232118890234e-07
flava	103.0	5.746232118890234e-07
azenilton	103.0	5.746232118890234e-07
osnivaldo	103.0	5.746232118890234e-07
edra	103.0	5.746232118890234e-07
ilci	103.0	5.746232118890234e-07
winni	103.0	5.746232118890234e-07
eliacy	103.0	5.746232118890234e-07
swellen	103.0	5.746232118890234e-07
valnoir	103.0	5.746232118890234e-07
edelweiss	103.0	5.746232118890234e-07
adimilso	103.0	5.746232118890234e-07
fredeson	103.0	5.746232118890234e-07
mamoru	103.0	5.746232118890234e-07
marleidi	103.0	5.746232118890234e-07
alaff	103.0	5.746232118890234e-07
nayene	103.0	5.746232118890234e-07
glaise	103.0	5.746232118890234e-07
ckeber	103.0	5.746232118890234e-07
laudeceia	103.0	5.746232118890234e-07
joseuma	103.0	5.746232118890234e-07
marilidia	103.0	5.746232118890234e-07
irsael	103.0	5.746232118890234e-07
valeriane	103.0	5.746232118890234e-07
suriane	103.0	5.746232118890234e-07
alvarez	103.0	5.746232118890234e-07
tassiani	103.0	5.746232118890234e-07
irvin	103.0	5.746232118890234e-07
isabell	103.0	5.746232118890234e-07
maeva	103.0	5.746232118890234e-07
gladisson	103.0	5.746232118890234e-07
ignaldo	103.0	5.746232118890234e-07
ivalina	103.0	5.746232118890234e-07
eides	103.0	5.746232118890234e-07
kristiano	103.0	5.746232118890234e-07
markes	103.0	5.746232118890234e-07
caudemir	103.0	5.746232118890234e-07
kose	103.0	5.746232118890234e-07
ledinaldo	103.0	5.746232118890234e-07
geofran	103.0	5.746232118890234e-07
eidimar	103.0	5.746232118890234e-07
roquelane	103.0	5.746232118890234e-07
mitsu	103.0	5.746232118890234e-07
veronisse	103.0	5.746232118890234e-07
gebriel	103.0	5.746232118890234e-07
queteli	103.0	5.746232118890234e-07
clayde	103.0	5.746232118890234e-07
matide	103.0	5.746232118890234e-07
quissila	103.0	5.746232118890234e-07
inei	103.0	5.746232118890234e-07
joselton	103.0	5.746232118890234e-07
evimar	103.0	5.746232118890234e-07
cerafim	103.0	5.746232118890234e-07
edlandia	103.0	5.746232118890234e-07
johnne	103.0	5.746232118890234e-07
valdelira	103.0	5.746232118890234e-07
elizabhet	103.0	5.746232118890234e-07
jeisieli	103.0	5.746232118890234e-07
idna	103.0	5.746232118890234e-07
greiciana	103.0	5.746232118890234e-07
claudecira	103.0	5.746232118890234e-07
idaliana	103.0	5.746232118890234e-07
harlison	103.0	5.746232118890234e-07
lindinalda	103.0	5.746232118890234e-07
ann	103.0	5.746232118890234e-07
jhanata	103.0	5.746232118890234e-07
idelia	103.0	5.746232118890234e-07
ruticleia	103.0	5.746232118890234e-07
aimara	103.0	5.746232118890234e-07
maisom	103.0	5.746232118890234e-07
valdimere	103.0	5.746232118890234e-07
vaneir	103.0	5.746232118890234e-07
valdenar	103.0	5.746232118890234e-07
rosemilia	103.0	5.746232118890234e-07
amilka	103.0	5.746232118890234e-07
beneilton	103.0	5.746232118890234e-07
thuana	103.0	5.746232118890234e-07
romila	103.0	5.746232118890234e-07
ladislava	103.0	5.746232118890234e-07
angea	103.0	5.746232118890234e-07
jiordana	103.0	5.746232118890234e-07
sthella	103.0	5.746232118890234e-07
liline	103.0	5.746232118890234e-07
klinton	103.0	5.746232118890234e-07
ervania	103.0	5.746232118890234e-07
jodison	103.0	5.746232118890234e-07
juberlandio	103.0	5.746232118890234e-07
jaciela	103.0	5.746232118890234e-07
maykele	103.0	5.746232118890234e-07
analeide	103.0	5.746232118890234e-07
neuliane	103.0	5.746232118890234e-07
valtim	103.0	5.746232118890234e-07
dalvinha	103.0	5.746232118890234e-07
zenit	103.0	5.746232118890234e-07
lorrene	103.0	5.746232118890234e-07
anaete	103.0	5.746232118890234e-07
taili	103.0	5.746232118890234e-07
josette	103.0	5.746232118890234e-07
dheine	103.0	5.746232118890234e-07
marigleide	103.0	5.746232118890234e-07
rhaiany	103.0	5.746232118890234e-07
stethanie	103.0	5.746232118890234e-07
jovaldir	103.0	5.746232118890234e-07
robiana	103.0	5.746232118890234e-07
clodimar	103.0	5.746232118890234e-07
jucieni	103.0	5.746232118890234e-07
waltecir	103.0	5.746232118890234e-07
evileide	103.0	5.746232118890234e-07
heveline	103.0	5.746232118890234e-07
eychila	102.0	5.690443457541786e-07
marilim	102.0	5.690443457541786e-07
onilha	102.0	5.690443457541786e-07
dorjival	102.0	5.690443457541786e-07
abenir	102.0	5.690443457541786e-07
mereciana	102.0	5.690443457541786e-07
jidevaldo	102.0	5.690443457541786e-07
nilzeli	102.0	5.690443457541786e-07
